Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
15.04.2009 11:30:00,984.22,20.89,295.39,4.7,34.54,24.74,8.55,16.2,5.42,8.68,1162.18,1.86,3,145.9
15.04.2009 11:40:00,984.11,21.2,295.71,4.52,33.48,25.22,8.44,16.77,5.35,8.58,1160.87,2.07,3.75,173.1
15.04.2009 11:50:00,984,21.16,295.68,3.78,31.84,25.16,8.01,17.15,5.08,8.14,1161.09,3.16,5.5,146.5
15.04.2009 12:00:00,983.95,21.07,295.59,3.63,31.69,25.02,7.93,17.09,5.03,8.06,1161.42,3.03,5.25,153.3
15.04.2009 12:10:00,983.91,21.28,295.81,3.64,31.31,25.34,7.93,17.41,5.03,8.06,1160.54,2.36,4.75,129.7
15.04.2009 12:20:00,983.82,21.57,296.11,3.89,31.31,25.8,8.08,17.72,5.12,8.21,1159.23,2.73,4.38,172.2
15.04.2009 12:30:00,983.84,21.7,296.24,3.68,30.59,26,7.95,18.05,5.04,8.08,1158.8,2.41,4.38,94.4
15.04.2009 12:40:00,983.83,21.39,295.93,3.67,31.15,25.51,7.95,17.57,5.04,8.08,1160.01,2.22,4.25,121.2
15.04.2009 12:50:00,983.79,21.56,296.1,3.52,30.51,25.78,7.87,17.91,4.99,7.99,1159.33,2.86,5.38,135.4
15.04.2009 13:00:00,983.71,21.79,296.34,3.94,30.99,26.14,8.1,18.04,5.14,8.24,1158.23,2.42,4.5,113.3
15.04.2009 13:10:00,983.69,22.01,296.56,4.07,30.86,26.5,8.18,18.32,5.19,8.31,1157.31,3.49,6.13,156.8
15.04.2009 13:20:00,983.62,22.08,296.64,4.15,30.9,26.61,8.22,18.39,5.22,8.36,1156.93,2.52,4.75,142.3
15.04.2009 13:30:00,983.62,21.9,296.46,4.25,31.47,26.32,8.28,18.04,5.25,8.42,1157.61,3.74,6.38,92.1
15.04.2009 13:40:00,983.61,21.81,296.37,4.36,31.88,26.18,8.35,17.83,5.29,8.48,1157.92,2.2,4.5,97.6
15.04.2009 13:50:00,983.59,21.88,296.44,4.29,31.59,26.29,8.3,17.98,5.27,8.44,1157.64,3.19,6.75,94.2
15.04.2009 14:00:00,983.55,21.55,296.11,5.28,34.54,25.76,8.9,16.87,5.65,9.05,1158.62,3.06,5.75,53.52
15.04.2009 14:10:00,983.48,21.83,296.4,5.4,34.26,26.21,8.98,17.23,5.7,9.13,1157.41,2.49,4.88,78
15.04.2009 14:20:00,983.43,22.09,296.66,5.31,33.5,26.63,8.92,17.71,5.66,9.07,1156.35,2.84,5.13,79.8
15.04.2009 14:30:00,983.34,21.92,296.5,4.91,32.92,26.35,8.68,17.68,5.51,8.82,1157.02,3.74,6.38,55.16
15.04.2009 14:40:00,983.26,21.54,296.13,4.6,32.96,25.75,8.49,17.26,5.39,8.63,1158.51,3.21,7.63,61.12
15.04.2009 14:50:00,983.21,22,296.59,3.99,30.71,26.48,8.13,18.35,5.16,8.27,1156.8,3.16,4.75,69.88
15.04.2009 15:00:00,983.13,21.74,296.34,4.24,31.76,26.06,8.28,17.79,5.25,8.42,1157.66,3.69,6.63,53.25
15.04.2009 15:10:00,983.09,21.74,296.34,4.31,31.9,26.06,8.31,17.75,5.28,8.46,1157.6,3.96,7.38,53.38
15.04.2009 15:20:00,983.09,21.47,296.07,4.1,31.96,25.64,8.19,17.44,5.2,8.33,1158.71,4.3,6.75,48.09
15.04.2009 15:30:00,983.08,21.52,296.12,4.46,32.68,25.72,8.4,17.31,5.33,8.55,1158.41,3.81,5.75,53.43
15.04.2009 15:40:00,983.08,21.43,296.03,4.61,33.22,25.58,8.5,17.08,5.39,8.64,1158.72,4.07,6.88,45.96
15.04.2009 15:50:00,983.07,21.36,295.96,4.76,33.71,25.47,8.58,16.88,5.45,8.73,1158.94,3.58,6.13,59.55
15.04.2009 16:00:00,983,21.3,295.91,5.19,34.87,25.37,8.85,16.53,5.62,9,1158.98,3.75,6.88,52.08
15.04.2009 16:10:00,982.99,21.26,295.87,5.22,35.03,25.31,8.87,16.44,5.63,9.02,1159.12,4.1,6.38,51.21
15.04.2009 16:20:00,982.97,21.3,295.91,5.16,34.78,25.37,8.82,16.55,5.6,8.98,1158.96,3.46,6.13,55.86
15.04.2009 16:30:00,982.96,21.33,295.94,5.03,34.41,25.42,8.75,16.67,5.55,8.9,1158.86,4,6.5,54.63
15.04.2009 16:40:00,982.95,21.23,295.84,4.87,34.23,25.26,8.65,16.62,5.49,8.8,1159.29,4.4,8,53.59
15.04.2009 16:50:00,982.93,20.99,295.6,5.01,35.08,24.89,8.73,16.16,5.54,8.88,1160.17,4.09,7.5,58.76
15.04.2009 17:00:00,982.9,20.84,295.45,5.16,35.78,24.67,8.83,15.84,5.6,8.98,1160.69,4.42,7,54.62
15.04.2009 17:10:00,982.9,20.86,295.47,5.58,36.8,24.7,9.09,15.61,5.77,9.25,1160.49,3.92,7.5,54.13
15.04.2009 17:20:00,982.88,20.88,295.5,5.87,37.52,24.73,9.28,15.45,5.89,9.44,1160.3,3.95,5.88,55.08
15.04.2009 17:30:00,982.9,20.78,295.39,6.14,38.46,24.58,9.45,15.12,6,9.62,1160.64,4.08,6.75,53.36
15.04.2009 17:40:00,982.92,20.62,295.23,6.43,39.63,24.33,9.64,14.69,6.13,9.81,1161.21,3.82,8.13,53.97
15.04.2009 17:50:00,982.93,20.47,295.08,6.47,40.09,24.11,9.67,14.44,6.14,9.83,1161.81,3.75,6.25,53.37
15.04.2009 18:00:00,982.95,20.25,294.86,6.38,40.4,23.78,9.61,14.18,6.1,9.78,1162.73,4.7,7.5,48.47
15.04.2009 18:10:00,982.98,19.99,294.59,6.21,40.56,23.41,9.49,13.91,6.03,9.66,1163.85,4.11,6.75,51.47
15.04.2009 18:20:00,982.98,19.69,294.29,6.25,41.45,22.97,9.52,13.45,6.05,9.69,1165.02,3.75,6.63,50.91
15.04.2009 18:30:00,983.05,19.49,294.08,6.36,42.27,22.69,9.59,13.1,6.09,9.76,1165.87,3.47,5.88,50.15
15.04.2009 18:40:00,983.09,19.28,293.87,6.42,43.02,22.4,9.63,12.76,6.12,9.8,1166.74,3.54,5.13,54.63
15.04.2009 18:50:00,983.1,19.04,293.63,6.5,43.91,22.06,9.69,12.38,6.15,9.85,1167.68,2.65,4.88,50.8
15.04.2009 19:00:00,983.13,18.75,293.33,6.48,44.66,21.67,9.68,11.99,6.15,9.84,1168.89,2.76,5.5,53.63
15.04.2009 19:10:00,983.22,18.54,293.12,6.34,44.82,21.38,9.58,11.8,6.09,9.75,1169.88,3.54,5.88,49.49
15.04.2009 19:20:00,983.3,18.41,292.98,6.06,44.3,21.21,9.4,11.81,5.97,9.56,1170.58,3.4,5,48.89
15.04.2009 19:30:00,983.34,18.25,292.81,5.73,43.73,21,9.18,11.82,5.83,9.34,1171.37,4.04,5.75,48.88
15.04.2009 19:40:00,983.37,18.15,292.71,5.41,43.05,20.87,8.98,11.88,5.7,9.14,1171.89,4.42,6.88,45.09
15.04.2009 19:50:00,983.49,17.94,292.49,5.01,42.42,20.59,8.74,11.86,5.54,8.88,1172.99,4.11,5.88,49.72
15.04.2009 20:00:00,983.58,17.94,292.48,4.42,40.7,20.59,8.38,12.21,5.32,8.52,1173.26,3.32,6.5,58.34
15.04.2009 20:10:00,983.7,17.94,292.47,4.16,39.95,20.59,8.23,12.37,5.22,8.36,1173.48,1.51,4.5,74.3
15.04.2009 20:20:00,983.71,17.49,292.02,4.28,41.45,20.02,8.3,11.72,5.26,8.43,1175.27,1.48,3.38,229.1
15.04.2009 20:30:00,983.8,16.99,291.51,4.02,42.01,19.39,8.15,11.25,5.17,8.28,1177.47,0.87,1.88,195.7
15.04.2009 20:40:00,983.85,16.76,291.27,3.96,42.46,19.11,8.12,11,5.15,8.25,1178.48,0.95,1.5,218.6
15.04.2009 20:50:00,983.91,16.61,291.12,3.98,42.93,18.93,8.13,10.8,5.15,8.26,1179.16,1.29,2.13,212.8
15.04.2009 21:00:00,983.96,16.49,290.99,3.9,42.99,18.79,8.08,10.71,5.12,8.21,1179.73,1.52,2,208.8
15.04.2009 21:10:00,983.97,16.37,290.87,3.86,43.2,18.65,8.05,10.59,5.11,8.19,1180.24,1.39,2.25,208.4
15.04.2009 21:20:00,984.06,16.15,290.64,3.61,43.05,18.39,7.91,10.47,5.02,8.04,1181.31,0.72,1.13,236.8
15.04.2009 21:30:00,983.98,16.05,290.55,3.31,42.41,18.27,7.75,10.52,4.91,7.87,1181.7,1.07,2.13,299.7
15.04.2009 21:40:00,983.95,16.06,290.56,3.21,42.1,18.28,7.7,10.58,4.88,7.82,1181.65,1.82,3,251.5
15.04.2009 21:50:00,983.95,16.03,290.53,3.05,41.71,18.25,7.61,10.64,4.82,7.73,1181.81,1.95,2.63,227.1
15.04.2009 22:00:00,983.96,15.84,290.34,2.71,41.2,18.02,7.43,10.6,4.71,7.55,1182.68,1.83,2.38,215.9
15.04.2009 22:10:00,983.98,15.7,290.2,2.41,40.68,17.86,7.27,10.6,4.61,7.39,1183.35,1.89,2.88,219
15.04.2009 22:20:00,984.08,15.49,289.98,2.2,40.64,17.62,7.16,10.46,4.54,7.28,1184.38,1.58,2.63,208.7
15.04.2009 22:30:00,984.08,15.27,289.76,2.08,40.84,17.38,7.1,10.28,4.5,7.21,1185.31,1.82,3.25,207.9
15.04.2009 22:40:00,984.08,15.09,289.58,1.97,41,17.18,7.04,10.13,4.46,7.16,1186.08,1.85,3.25,213.5
15.04.2009 22:50:00,984.08,14.93,289.42,1.86,41.09,17,6.99,10.02,4.43,7.1,1186.76,1.72,2.63,206.7
15.04.2009 23:00:00,984.12,14.88,289.36,1.72,40.83,16.95,6.92,10.03,4.38,7.03,1187.05,1.33,2,215.6
15.04.2009 23:10:00,984.13,14.72,289.2,1.64,41.02,16.77,6.88,9.89,4.36,6.99,1187.74,1.15,1.63,209.3
15.04.2009 23:20:00,984.15,14.56,289.04,1.55,41.18,16.6,6.84,9.76,4.33,6.95,1188.44,1.27,2,219.1
15.04.2009 23:30:00,984.2,14.41,288.88,1.52,41.48,16.44,6.82,9.62,4.32,6.93,1189.13,1.67,2.75,220.2
15.04.2009 23:40:00,984.2,14.15,288.62,1.63,42.53,16.17,6.88,9.29,4.36,6.99,1190.18,0.87,1.63,186
15.04.2009 23:50:00,984.16,13.6,288.07,1.59,43.93,15.6,6.85,8.75,4.34,6.96,1192.43,1,1.75,220.1
16.04.2009 00:00:00,984.08,13.39,287.87,1.59,44.56,15.39,6.86,8.53,4.34,6.97,1193.2,0.42,1,221.3
16.04.2009 00:10:00,984.06,12.98,287.46,2.05,47.3,14.98,7.08,7.89,4.49,7.2,1194.78,0.05,0.38,35.58
16.04.2009 00:20:00,983.97,12.38,286.86,2.2,49.74,14.4,7.16,7.24,4.54,7.28,1197.15,0.09,0.75,166.5
16.04.2009 00:30:00,983.96,11.69,286.17,1.76,50.42,13.76,6.94,6.82,4.4,7.05,1200.14,1.3,2.13,191.9
16.04.2009 00:40:00,983.88,11.4,285.89,1.78,51.48,13.5,6.95,6.55,4.4,7.06,1201.26,0.95,1.88,180
16.04.2009 00:50:00,983.92,11.09,285.57,1.94,53.15,13.22,7.03,6.19,4.45,7.14,1202.58,0.29,0.75,137.1
16.04.2009 01:00:00,983.86,10.69,285.17,2.12,55.31,12.87,7.12,5.75,4.51,7.24,1204.16,0.18,0.75,43.52
16.04.2009 01:10:00,983.84,10.27,284.75,2.39,57.99,12.52,7.26,5.26,4.6,7.38,1205.85,1.06,2,2.45
16.04.2009 01:20:00,983.89,9.81,284.29,2.48,60.2,12.14,7.31,4.83,4.63,7.43,1207.85,0.23,0.5,281.5
16.04.2009 01:30:00,983.85,9.31,283.79,2.49,62.27,11.74,7.31,4.43,4.63,7.43,1209.94,0.22,0.88,275.9
16.04.2009 01:40:00,983.85,9.25,283.73,2.2,61.24,11.69,7.16,4.53,4.54,7.28,1210.27,0.51,1,222
16.04.2009 01:50:00,983.85,9.39,283.87,2.18,60.59,11.8,7.15,4.65,4.53,7.27,1209.67,0.2,0.75,176.7
16.04.2009 02:00:00,983.78,9.24,283.72,2.64,63.25,11.68,7.39,4.29,4.68,7.51,1210.12,0.41,0.88,61.53
16.04.2009 02:10:00,983.77,9.07,283.55,2.74,64.43,11.55,7.44,4.11,4.72,7.56,1210.81,0.06,0.5,80.1
16.04.2009 02:20:00,983.76,8.67,283.15,2.53,65.25,11.24,7.33,3.91,4.65,7.45,1212.57,0.05,0.5,61.11
16.04.2009 02:30:00,983.73,8.2,282.68,2.57,67.52,10.89,7.35,3.54,4.66,7.47,1214.55,0,0,0
16.04.2009 02:40:00,983.67,7.95,282.44,2.5,68.34,10.7,7.31,3.39,4.64,7.43,1215.57,0,0,0
16.04.2009 02:50:00,983.76,7.9,282.38,2.6,69.09,10.67,7.37,3.3,4.67,7.49,1215.87,0.21,0.63,78.8
16.04.2009 03:00:00,983.79,7.76,282.24,2.65,70,10.56,7.39,3.17,4.69,7.52,1216.5,0.04,0.25,41.06
16.04.2009 03:10:00,983.77,7.45,281.93,2.57,71.1,10.34,7.35,2.99,4.66,7.47,1217.84,0.06,0.25,97.9
16.04.2009 03:20:00,983.73,7.1,281.58,2.22,71,10.1,7.17,2.93,4.55,7.29,1219.4,0.27,0.63,111.9
16.04.2009 03:30:00,983.68,6.9,281.38,2.36,72.7,9.96,7.24,2.72,4.59,7.36,1220.16,0.14,0.63,124.3
16.04.2009 03:40:00,983.69,6.87,281.35,2.34,72.8,9.94,7.23,2.7,4.59,7.35,1220.34,0.1,0.38,111.8
16.04.2009 03:50:00,983.68,6.61,281.09,2.19,73.3,9.76,7.16,2.61,4.54,7.28,1221.47,0.36,0.75,49.74
16.04.2009 04:00:00,983.63,6.41,280.89,2.15,74.1,9.63,7.14,2.49,4.52,7.25,1222.29,0.19,0.63,45.88
16.04.2009 04:10:00,983.65,6.31,280.79,2.28,75.3,9.56,7.2,2.36,4.57,7.32,1222.71,0.19,0.63,126
16.04.2009 04:20:00,983.71,6.36,280.83,2.32,75.3,9.59,7.22,2.37,4.58,7.34,1222.6,0.13,0.63,98.4
16.04.2009 04:30:00,983.71,6.09,280.56,2.12,75.6,9.41,7.12,2.3,4.51,7.24,1223.83,0.09,0.5,170
16.04.2009 04:40:00,983.68,5.87,280.35,2.15,76.9,9.28,7.13,2.14,4.52,7.25,1224.71,0.14,0.5,122.6
16.04.2009 04:50:00,983.71,5.8,280.27,2.2,77.6,9.23,7.16,2.07,4.54,7.28,1225.06,0.21,0.75,124
16.04.2009 05:00:00,983.72,5.85,280.32,2.25,77.6,9.26,7.19,2.07,4.56,7.31,1224.84,0.19,0.63,138.6
16.04.2009 05:10:00,983.72,5.78,280.26,2.21,77.7,9.22,7.16,2.06,4.54,7.28,1225.15,0.19,0.5,139.3
16.04.2009 05:20:00,983.63,5.73,280.2,2.2,78,9.18,7.16,2.02,4.54,7.28,1225.29,0.11,0.63,139
16.04.2009 05:30:00,983.56,5.51,279.99,1.99,78,9.04,7.05,1.99,4.47,7.17,1226.22,0.09,0.5,93.6
16.04.2009 05:40:00,983.47,5.31,279.8,1.89,78.5,8.92,7,1.92,4.44,7.12,1227,0.16,0.38,173.1
16.04.2009 05:50:00,983.4,5.38,279.87,2.06,79.1,8.96,7.09,1.87,4.5,7.21,1226.57,0.08,0.5,131.9
16.04.2009 06:00:00,983.36,6.05,280.55,2.35,77.1,9.39,7.24,2.15,4.59,7.36,1223.51,0.08,0.75,141.1
16.04.2009 06:10:00,983.47,6.74,281.24,2.41,73.8,9.85,7.27,2.58,4.61,7.39,1220.58,0.1,0.5,81.2
16.04.2009 06:20:00,983.53,7.07,281.56,2.44,72.3,10.08,7.28,2.79,4.62,7.41,1219.23,0.23,0.63,117.3
16.04.2009 06:30:00,983.53,7.53,282.03,2.47,70.2,10.4,7.3,3.1,4.63,7.42,1217.22,0.88,1.63,219.7
16.04.2009 06:40:00,983.59,7.45,281.94,2.55,71,10.34,7.34,3,4.66,7.47,1217.62,0.74,1.63,209.7
16.04.2009 06:50:00,983.49,8.08,282.58,2.85,69.47,10.8,7.5,3.3,4.76,7.63,1214.7,0.27,0.63,143.7
16.04.2009 07:00:00,983.42,8.43,282.94,2.92,68.19,11.06,7.54,3.52,4.78,7.67,1213.08,0.47,1.13,105.1
16.04.2009 07:10:00,983.27,8.75,283.27,3.19,68.01,11.3,7.69,3.61,4.88,7.82,1211.45,0.17,0.63,123.5
16.04.2009 07:20:00,983.08,9.76,284.3,3.67,65.72,12.1,7.95,4.15,5.05,8.09,1206.77,0.33,0.88,89
16.04.2009 07:30:00,982.89,10.44,285,4.05,64.51,12.66,8.17,4.49,5.19,8.31,1203.54,0.44,1,38.72
16.04.2009 07:40:00,982.69,11.63,286.22,4.38,60.97,13.7,8.36,5.35,5.31,8.5,1198.18,0.62,1.5,208.2
16.04.2009 07:50:00,982.76,12.88,287.47,4.57,56.93,14.88,8.47,6.41,5.38,8.62,1192.98,0.52,1.25,152.1
16.04.2009 08:00:00,982.75,13.56,288.15,4.68,54.87,15.56,8.54,7.02,5.42,8.69,1190.11,0.65,1.25,110.7
16.04.2009 08:10:00,982.77,13.81,288.4,4.75,54.23,15.81,8.57,7.24,5.45,8.73,1189.08,1.12,1.63,138.2
16.04.2009 08:20:00,982.86,14.07,288.65,4.84,53.66,16.08,8.63,7.45,5.48,8.78,1188.08,0.65,1.5,145.6
16.04.2009 08:30:00,982.78,14.87,289.46,4.84,50.97,16.94,8.63,8.3,5.48,8.78,1184.69,0.59,1.13,121.9
16.04.2009 08:40:00,982.7,15.19,289.79,4.63,49.2,17.29,8.51,8.78,5.4,8.66,1183.33,1.05,2.13,145.1
16.04.2009 08:50:00,982.61,15.23,289.84,4.64,49.1,17.33,8.51,8.82,5.4,8.66,1183.06,0.92,2,138.9
16.04.2009 09:00:00,982.57,15.29,289.9,4.89,49.79,17.4,8.66,8.74,5.5,8.82,1182.69,0.49,1.13,110.4
16.04.2009 09:10:00,982.58,16.37,290.99,5.15,47.32,18.65,8.82,9.82,5.6,8.98,1178.22,1.12,1.88,213.4
16.04.2009 09:20:00,982.51,16.26,290.88,5.05,47.32,18.51,8.76,9.75,5.57,8.92,1178.61,1.07,1.88,161.1
16.04.2009 09:30:00,982.48,16.74,291.37,5.17,46.27,19.09,8.83,10.26,5.61,8.99,1176.59,1.03,2.13,155.5
16.04.2009 09:40:00,982.39,16.88,291.52,5.27,46.18,19.26,8.89,10.37,5.65,9.05,1175.89,0.94,1.63,131.6
16.04.2009 09:50:00,982.29,16.59,291.23,5.52,47.87,18.91,9.05,9.86,5.75,9.21,1176.87,1.1,2.38,87.6
16.04.2009 10:00:00,982.24,17.15,291.8,5.78,47.04,19.59,9.22,10.38,5.86,9.38,1174.47,0.78,1.38,72
16.04.2009 10:10:00,982.19,17.17,291.83,5.9,47.38,19.62,9.29,10.32,5.91,9.46,1174.29,1.06,2.13,64.39
16.04.2009 10:20:00,982.08,17.65,292.32,5.91,46,20.22,9.3,10.92,5.91,9.47,1172.22,0.84,2.13,96.7
16.04.2009 10:30:00,982.06,18.14,292.81,6.03,44.97,20.85,9.38,11.48,5.96,9.55,1170.19,1.26,3,111.9
16.04.2009 10:40:00,982,18.09,292.77,5.82,44.46,20.79,9.24,11.55,5.88,9.41,1170.38,1.53,4.38,95.6
16.04.2009 10:50:00,981.82,18.36,293.05,5.82,43.7,21.14,9.24,11.9,5.87,9.41,1169.08,3.52,4.75,149.8
16.04.2009 11:00:00,981.69,18.33,293.03,6,44.33,21.11,9.36,11.75,5.95,9.53,1168.99,2.74,4.5,139.1
16.04.2009 11:10:00,981.55,18.21,292.93,5.68,43.7,20.95,9.15,11.79,5.82,9.33,1169.4,3,5.63,95.9
16.04.2009 11:20:00,981.32,18.26,293,5.75,43.77,21.01,9.2,11.82,5.85,9.37,1168.9,2.72,4.38,85
16.04.2009 11:30:00,981.2,18.43,293.18,5.84,43.58,21.24,9.26,11.98,5.89,9.43,1168.05,3.11,5.38,100.7
16.04.2009 11:40:00,981.06,19.03,293.79,6.23,43.12,22.05,9.51,12.54,6.05,9.69,1165.37,2.86,5.38,116.2
16.04.2009 11:50:00,980.92,19.3,294.08,6.43,43,22.42,9.64,12.78,6.14,9.83,1164.07,3.12,6.5,90
16.04.2009 12:00:00,980.8,19.17,293.96,6.27,42.87,22.24,9.54,12.71,6.07,9.72,1164.49,3.46,6.38,111.9
16.04.2009 12:10:00,980.74,19.53,294.32,6.4,42.3,22.75,9.62,13.13,6.13,9.81,1162.95,3.5,6,126.4
16.04.2009 12:20:00,980.61,19.77,294.58,6.26,41.26,23.09,9.53,13.56,6.06,9.71,1161.89,4.15,7.25,111.1
16.04.2009 12:30:00,980.44,19.65,294.47,6.3,41.69,22.92,9.55,13.36,6.08,9.74,1162.15,3.51,5.88,107.3
16.04.2009 12:40:00,980.22,20.04,294.88,6.41,41,23.48,9.63,13.85,6.13,9.82,1160.31,3.89,7.38,132.5
16.04.2009 12:50:00,980.09,20.34,295.19,6.52,40.55,23.92,9.7,14.22,6.18,9.9,1158.94,3.09,8,104.8
16.04.2009 13:00:00,979.95,20.65,295.52,6.6,40.01,24.38,9.75,14.63,6.21,9.95,1157.52,3.01,6.25,105.7
16.04.2009 13:10:00,979.89,20.82,295.69,6.58,39.55,24.64,9.74,14.89,6.21,9.94,1156.79,3.52,6.13,130.9
16.04.2009 13:20:00,979.75,21.07,295.96,6.48,38.68,25.02,9.68,15.34,6.17,9.88,1155.67,3.36,6.5,127.6
16.04.2009 13:30:00,979.55,21.11,296.01,6.6,38.9,25.08,9.76,15.32,6.22,9.96,1155.24,3.08,6.13,84.4
16.04.2009 13:40:00,979.41,20.92,295.84,6.32,38.61,24.79,9.57,15.22,6.1,9.77,1155.9,3.96,8.75,100
16.04.2009 13:50:00,979.17,21.14,296.08,6.59,38.81,25.12,9.75,15.37,6.22,9.96,1154.67,2.98,5.63,94.8
16.04.2009 14:00:00,978.96,21.55,296.51,6.63,37.93,25.76,9.77,15.99,6.23,9.98,1152.81,2.85,6.13,92.9
16.04.2009 14:10:00,978.74,21.94,296.92,6.74,37.34,26.38,9.85,16.53,6.29,10.07,1150.99,2.17,4.88,80.9
16.04.2009 14:20:00,978.62,21.61,296.6,6.25,36.82,25.86,9.52,16.34,6.07,9.73,1152.28,3.59,6.38,76.9
16.04.2009 14:30:00,978.46,21.89,296.89,6.53,36.91,26.3,9.71,16.6,6.2,9.92,1150.92,2.96,6,97.8
16.04.2009 14:40:00,978.35,22.03,297.04,6.32,36.06,26.53,9.57,16.96,6.1,9.78,1150.31,3.37,5.25,103.3
16.04.2009 14:50:00,978.29,22.11,297.13,6.21,35.61,26.66,9.49,17.17,6.06,9.7,1149.96,2.64,4.75,93.7
16.04.2009 15:00:00,978.2,22.18,297.21,6.38,35.88,26.77,9.61,17.17,6.13,9.82,1149.53,2.47,4.5,106
16.04.2009 15:10:00,978.08,22.42,297.46,6.13,34.76,27.17,9.44,17.72,6.03,9.65,1148.52,2.66,5.5,92
16.04.2009 15:20:00,977.92,22.39,297.44,5.97,34.43,27.12,9.34,17.78,5.96,9.55,1148.5,1.98,3,83.4
16.04.2009 15:30:00,977.85,22.2,297.26,5.8,34.42,26.81,9.23,17.58,5.89,9.44,1149.21,2.71,5.5,118.6
16.04.2009 15:40:00,977.82,22.04,297.1,5.68,34.49,26.55,9.16,17.39,5.84,9.36,1149.82,4.13,6.25,154.9
16.04.2009 15:50:00,977.77,21.9,296.96,5.32,33.91,26.32,8.93,17.4,5.7,9.13,1150.41,3.88,5.38,126.9
16.04.2009 16:00:00,977.63,21.75,296.82,5.44,34.51,26.08,9,17.08,5.75,9.21,1150.8,1.85,3.5,96.4
16.04.2009 16:10:00,977.59,21.72,296.8,4.93,33.36,26.03,8.68,17.35,5.54,8.88,1151.01,2.96,5.75,107.8
16.04.2009 16:20:00,977.57,21.69,296.77,4.52,32.49,25.99,8.44,17.54,5.39,8.64,1151.21,3.63,4.88,158
16.04.2009 16:30:00,977.56,21.63,296.71,4.77,33.17,25.89,8.59,17.3,5.48,8.78,1151.37,3.63,6.63,171.8
16.04.2009 16:40:00,977.55,21.45,296.53,4.73,33.44,25.61,8.56,17.04,5.47,8.76,1152.07,4.47,6.75,173.4
16.04.2009 16:50:00,977.58,21.31,296.39,4.84,34,25.39,8.63,16.76,5.51,8.83,1152.63,3.39,5.38,173.1
16.04.2009 17:00:00,977.58,21.22,296.3,4.9,34.32,25.25,8.67,16.58,5.53,8.86,1152.96,4.05,6.75,166
16.04.2009 17:10:00,977.59,21.13,296.2,4.97,34.68,25.11,8.71,16.4,5.56,8.91,1153.31,3.58,5.5,167.6
16.04.2009 17:20:00,977.61,21.05,296.12,5.05,35.05,24.99,8.76,16.23,5.59,8.96,1153.62,2.84,4.25,156.9
16.04.2009 17:30:00,977.62,20.99,296.06,5.18,35.5,24.89,8.84,16.06,5.64,9.04,1153.83,1.66,3,120.3
16.04.2009 17:40:00,977.63,20.77,295.84,4.59,34.53,24.56,8.48,16.08,5.41,8.67,1154.87,2.83,6.38,77.1
16.04.2009 17:50:00,977.6,20.59,295.66,4.27,34.14,24.29,8.29,16,5.29,8.48,1155.63,2.95,5.75,89.2
16.04.2009 18:00:00,977.54,20.47,295.54,4.32,34.52,24.11,8.32,15.79,5.31,8.51,1156.01,2.83,6.5,83.8
16.04.2009 18:10:00,977.43,20.28,295.36,4.42,35.18,23.83,8.38,15.45,5.35,8.58,1156.6,2.01,4,76.6
16.04.2009 18:20:00,977.4,19.53,294.61,6.58,42.84,22.75,9.74,13,6.22,9.97,1158.92,4.2,6.88,36.92
16.04.2009 18:30:00,977.41,18.5,293.57,7.26,47.85,21.33,10.21,11.12,6.52,10.44,1162.82,5.03,7,42.39
16.04.2009 18:40:00,977.42,18.05,293.12,7.38,49.65,20.74,10.3,10.44,6.58,10.53,1164.58,4.71,5.88,38.61
16.04.2009 18:50:00,977.44,17.69,292.75,7.36,50.69,20.27,10.28,10,6.57,10.51,1166.06,4.92,7.63,42.11
16.04.2009 19:00:00,977.46,17.44,292.5,7.29,51.27,19.95,10.23,9.72,6.54,10.47,1167.11,4.07,6.75,39.35
16.04.2009 19:10:00,977.54,17.14,292.19,7.15,51.73,19.58,10.13,9.45,6.47,10.36,1168.46,4.78,7.75,39.13
16.04.2009 19:20:00,977.68,16.87,291.91,7.04,52.23,19.25,10.05,9.19,6.42,10.28,1169.75,2.65,4.75,51.67
16.04.2009 19:30:00,977.72,16.73,291.76,6.85,52.01,19.08,9.92,9.16,6.34,10.15,1170.42,2.25,4.38,66.89
16.04.2009 19:40:00,977.8,16.6,291.63,6.72,52,18.92,9.84,9.08,6.28,10.06,1171.08,1.6,3.63,59.06
16.04.2009 19:50:00,977.82,16.44,291.46,6.57,51.99,18.73,9.74,8.99,6.22,9.96,1171.79,1.88,4.75,46.74
16.04.2009 20:00:00,977.82,16.25,291.27,6.49,52.33,18.5,9.68,8.82,6.18,9.9,1172.59,2.65,4.75,22.16
16.04.2009 20:10:00,977.75,15.96,290.99,6.48,53.25,18.16,9.67,8.49,6.18,9.89,1173.69,2.21,5,345.1
16.04.2009 20:20:00,977.6,15.62,290.66,6.32,53.83,17.77,9.57,8.21,6.11,9.79,1174.93,2.88,6.5,357.1
16.04.2009 20:30:00,977.62,15.38,290.41,6.24,54.37,17.5,9.52,7.99,6.08,9.73,1175.96,1.87,2.75,295.5
16.04.2009 20:40:00,977.57,15.15,290.19,6.14,54.8,17.24,9.45,7.79,6.03,9.67,1176.87,2.68,3.75,307.6
